Account_ID,Account_Name,Account_Type,Category,Is_Active,Created_Date
ACC102496,Account_2496,Revenue,Accounts Receivable,Yes,2021-09-28
ACC102497,Account_2497,Liability,Cash,No,2017-06-29
ACC102498,Account_2498,Equity,Long-Term Debt,Yes,2020-10-26
ACC102499,Account_2499,Revenue,Operating Expense,Yes,2016-08-03
ACC102500,Account_2500,Expense,Inventory,Yes,2022-07-14
ACC102501,Account_2501,Revenue,Operating Expense,Yes,2021-11-01
ACC102502,Account_2502,Asset,Owner Equity,Yes,2021-10-21
ACC102503,Account_2503,Asset,Fixed Assets,Yes,2020-12-07
ACC102504,Account_2504,Equity,Service Revenue,Yes,2020-12-05
ACC102505,Account_2505,Equity,Inventory,Yes,2015-01-05
ACC102506,Account_2506,Equity,Accounts Receivable,Yes,2015-11-23
ACC102507,Account_2507,Liability,Cash,Yes,2018-10-01
ACC102508,Account_2508,Revenue,Service Revenue,Yes,2020-09-28
ACC102509,Account_2509,Asset,Operating Expense,Yes,2021-03-24
ACC102510,Account_2510,Liability,Accounts Receivable,Yes,2018-07-05
ACC102511,Account_2511,Asset,Sales Revenue,Yes,2018-08-15
ACC102512,Account_2512,Equity,Fixed Assets,Yes,2023-01-02
ACC102513,Account_2513,Asset,Long-Term Debt,Yes,2021-03-07
ACC102514,Account_2514,Revenue,Fixed Assets,Yes,2017-10-29
ACC102515,Account_2515,Liability,Sales Revenue,Yes,2016-02-21
ACC102516,Account_2516,Revenue,Inventory,Yes,2017-03-18
ACC102517,Account_2517,Revenue,Long-Term Debt,Yes,2019-07-12
ACC102518,Account_2518,Expense,Inventory,Yes,2021-04-12
ACC102519,Account_2519,Equity,Service Revenue,Yes,2016-08-20
ACC102520,Account_2520,Liability,COGS,Yes,2021-09-20
ACC102521,Account_2521,Asset,Long-Term Debt,Yes,2019-10-08
ACC102522,Account_2522,Asset,Cash,No,2022-02-11
ACC102523,Account_2523,Asset,Owner Equity,Yes,2016-07-08
ACC102524,Account_2524,Equity,Owner Equity,Yes,2022-02-23
ACC102525,Account_2525,Liability,Fixed Assets,Yes,2018-06-18
ACC102526,Account_2526,Expense,Accounts Receivable,Yes,2015-11-23
ACC102527,Account_2527,Liability,Operating Expense,Yes,2022-12-02
ACC102528,Account_2528,Equity,COGS,Yes,2022-10-14
ACC102529,Account_2529,Expense,Accounts Receivable,Yes,2015-02-10
ACC102530,Account_2530,Expense,Inventory,No,2021-05-13
ACC102531,Account_2531,Liability,Cash,No,2018-05-18
ACC102532,Account_2532,Expense,Sales Revenue,Yes,2020-05-27
ACC102533,Account_2533,Expense,Accounts Payable,Yes,2015-07-02
ACC102534,Account_2534,Liability,Service Revenue,Yes,2015-09-21
ACC102535,Account_2535,Expense,Service Revenue,Yes,2019-12-12
ACC102536,Account_2536,Equity,Long-Term Debt,Yes,2015-10-11
ACC102537,Account_2537,Liability,Accounts Receivable,No,2020-08-21
ACC102538,Account_2538,Asset,Sales Revenue,Yes,2016-02-11
ACC102539,Account_2539,Expense,Operating Expense,Yes,2021-03-16
ACC102540,Account_2540,Revenue,Long-Term Debt,Yes,2019-08-03
ACC102541,Account_2541,Liability,Accounts Receivable,No,2018-06-07
ACC102542,Account_2542,Revenue,Cash,Yes,2023-01-07
ACC102543,Account_2543,Liability,Accounts Payable,Yes,2022-12-23
ACC102544,Account_2544,Asset,COGS,No,2019-02-04
ACC102545,Account_2545,Asset,COGS,Yes,2018-05-28
ACC102546,Account_2546,Liability,Fixed Assets,Yes,2018-05-09
ACC102547,Account_2547,Asset,Operating Expense,Yes,2020-03-16
ACC102548,Account_2548,Liability,COGS,Yes,2015-05-25
ACC102549,Account_2549,Equity,Accounts Payable,Yes,2017-05-28
ACC102550,Account_2550,Liability,Long-Term Debt,Yes,2018-12-28
ACC102551,Account_2551,Revenue,Accounts Receivable,Yes,2019-01-15
ACC102552,Account_2552,Equity,Fixed Assets,Yes,2015-05-08
ACC102553,Account_2553,Equity,Fixed Assets,Yes,2022-01-19
ACC102554,Account_2554,Equity,Cash,Yes,2018-06-22
ACC102555,Account_2555,Expense,Inventory,Yes,2019-10-07
ACC102556,Account_2556,Liability,Operating Expense,Yes,2017-08-08
ACC102557,Account_2557,Equity,Cash,Yes,2018-03-25
ACC102558,Account_2558,Equity,Accounts Receivable,Yes,2021-03-26
ACC102559,Account_2559,Equity,Operating Expense,Yes,2015-06-15
ACC102560,Account_2560,Asset,Cash,Yes,2018-02-21
ACC102561,Account_2561,Liability,Sales Revenue,Yes,2015-06-08
ACC102562,Account_2562,Expense,Cash,Yes,2017-05-14
ACC102563,Account_2563,Revenue,Long-Term Debt,Yes,2022-04-28
ACC102564,Account_2564,Expense,Operating Expense,Yes,2015-12-27
ACC102565,Account_2565,Expense,Owner Equity,No,2020-07-13
ACC102566,Account_2566,Expense,Cash,No,2020-07-14
ACC102567,Account_2567,Expense,Long-Term Debt,Yes,2023-01-06
ACC102568,Account_2568,Asset,Accounts Payable,Yes,2018-01-31
ACC102569,Account_2569,Revenue,Inventory,Yes,2021-12-24
ACC102570,Account_2570,Revenue,Long-Term Debt,Yes,2019-01-17
ACC102571,Account_2571,Liability,Operating Expense,Yes,2022-09-27
ACC102572,Account_2572,Asset,Operating Expense,Yes,2019-12-10
ACC102573,Account_2573,Expense,Inventory,Yes,2021-03-24
ACC102574,Account_2574,Asset,Fixed Assets,Yes,2018-04-28
ACC102575,Account_2575,Revenue,Inventory,Yes,2016-02-26
ACC102576,Account_2576,Asset,Owner Equity,Yes,2015-02-19
ACC102577,Account_2577,Asset,Accounts Receivable,Yes,2015-09-29
ACC102578,Account_2578,Revenue,Inventory,Yes,2017-11-01
ACC102579,Account_2579,Equity,Accounts Payable,Yes,2019-10-14
ACC102580,Account_2580,Equity,Accounts Receivable,Yes,2017-03-16
ACC102581,Account_2581,Asset,Sales Revenue,Yes,2020-01-16
ACC102582,Account_2582,Liability,Service Revenue,No,2016-06-30
ACC102583,Account_2583,Liability,Cash,No,2015-09-28
ACC102584,Account_2584,Liability,Service Revenue,Yes,2016-09-30
ACC102585,Account_2585,Revenue,Service Revenue,No,2023-01-14
ACC102586,Account_2586,Liability,Fixed Assets,Yes,2015-01-03
ACC102587,Account_2587,Expense,Accounts Receivable,Yes,2017-03-08
ACC102588,Account_2588,Asset,Sales Revenue,Yes,2020-01-01
ACC102589,Account_2589,Equity,Service Revenue,Yes,2019-12-03
ACC102590,Account_2590,Equity,Long-Term Debt,No,2021-12-25
ACC102591,Account_2591,Revenue,Operating Expense,Yes,2015-06-10
ACC102592,Account_2592,Expense,Owner Equity,Yes,2018-06-13
ACC102593,Account_2593,Revenue,Sales Revenue,Yes,2019-09-14
ACC102594,Account_2594,Expense,COGS,Yes,2022-06-28
ACC102595,Account_2595,Equity,Long-Term Debt,Yes,2021-11-30
ACC102596,Account_2596,Equity,Cash,Yes,2023-01-06
ACC102597,Account_2597,Asset,Fixed Assets,Yes,2021-10-31
ACC102598,Account_2598,Equity,Fixed Assets,Yes,2019-07-02
ACC102599,Account_2599,Expense,Fixed Assets,Yes,2020-03-04
ACC102600,Account_2600,Liability,Inventory,Yes,2015-06-28
ACC102601,Account_2601,Revenue,Accounts Payable,Yes,2017-07-27
ACC102602,Account_2602,Revenue,Long-Term Debt,Yes,2022-08-24
ACC102603,Account_2603,Expense,Operating Expense,Yes,2015-12-03
ACC102604,Account_2604,Revenue,Owner Equity,Yes,2022-08-11
ACC102605,Account_2605,Expense,Long-Term Debt,Yes,2018-07-08
ACC102606,Account_2606,Equity,Cash,Yes,2017-09-27
ACC102607,Account_2607,Asset,Long-Term Debt,Yes,2021-09-26
ACC102608,Account_2608,Equity,Service Revenue,Yes,2018-11-18
ACC102609,Account_2609,Expense,COGS,Yes,2016-08-25
ACC102610,Account_2610,Revenue,Service Revenue,Yes,2019-03-09
ACC102611,Account_2611,Equity,Long-Term Debt,Yes,2016-02-05
ACC102612,Account_2612,Equity,Cash,Yes,2016-03-12
ACC102613,Account_2613,Expense,Cash,Yes,2022-01-15
ACC102614,Account_2614,Asset,COGS,Yes,2020-01-09
ACC102615,Account_2615,Asset,Operating Expense,Yes,2018-11-03
ACC102616,Account_2616,Equity,COGS,Yes,2021-05-14
ACC102617,Account_2617,Revenue,Fixed Assets,Yes,2021-06-30
ACC102618,Account_2618,Revenue,Accounts Receivable,Yes,2022-12-13
ACC102619,Account_2619,Asset,Accounts Payable,Yes,2018-04-06
ACC102620,Account_2620,Liability,Accounts Payable,Yes,2018-06-13
ACC102621,Account_2621,Expense,Accounts Receivable,Yes,2021-02-15
ACC102622,Account_2622,Revenue,Inventory,Yes,2022-08-28
ACC102623,Account_2623,Asset,COGS,Yes,2015-12-02
ACC102624,Account_2624,Liability,COGS,Yes,2015-03-23
ACC102625,Account_2625,Liability,Operating Expense,Yes,2019-12-12
ACC102626,Account_2626,Revenue,Owner Equity,Yes,2021-11-05
ACC102627,Account_2627,Revenue,Fixed Assets,Yes,2015-04-01
ACC102628,Account_2628,Liability,Sales Revenue,Yes,2015-01-16
ACC102629,Account_2629,Revenue,Accounts Receivable,Yes,2023-01-18
ACC102630,Account_2630,Asset,Service Revenue,Yes,2016-11-03
ACC102631,Account_2631,Liability,Fixed Assets,Yes,2017-02-14
ACC102632,Account_2632,Asset,Operating Expense,Yes,2021-06-23
ACC102633,Account_2633,Equity,Accounts Payable,Yes,2015-07-03
ACC102634,Account_2634,Expense,Inventory,Yes,2015-10-30
ACC102635,Account_2635,Liability,Service Revenue,Yes,2022-02-15
ACC102636,Account_2636,Liability,Cash,Yes,2019-06-02
ACC102637,Account_2637,Equity,Service Revenue,Yes,2022-08-30
ACC102638,Account_2638,Expense,Operating Expense,Yes,2016-08-21
ACC102639,Account_2639,Liability,COGS,Yes,2020-04-27
ACC102640,Account_2640,Liability,Operating Expense,Yes,2021-04-28
ACC102641,Account_2641,Asset,Operating Expense,No,2017-12-21
ACC102642,Account_2642,Revenue,Cash,No,2018-10-30
ACC102643,Account_2643,Asset,COGS,Yes,2016-09-08
ACC102644,Account_2644,Asset,Cash,Yes,2018-09-05
ACC102645,Account_2645,Asset,Service Revenue,Yes,2015-09-13
ACC102646,Account_2646,Liability,Accounts Receivable,Yes,2018-10-29
ACC102647,Account_2647,Equity,Long-Term Debt,No,2023-01-11
ACC102648,Account_2648,Expense,Fixed Assets,Yes,2022-11-04
ACC102649,Account_2649,Asset,Accounts Receivable,Yes,2021-04-22
ACC102650,Account_2650,Equity,Service Revenue,Yes,2015-04-08
ACC102651,Account_2651,Revenue,Fixed Assets,Yes,2020-04-20
ACC102652,Account_2652,Equity,Inventory,Yes,2016-02-19
ACC102653,Account_2653,Expense,Accounts Receivable,Yes,2019-11-02
ACC102654,Account_2654,Expense,Cash,Yes,2018-10-13
ACC102655,Account_2655,Expense,Accounts Payable,Yes,2019-07-16
ACC102656,Account_2656,Revenue,Long-Term Debt,Yes,2021-05-07
ACC102657,Account_2657,Equity,Inventory,Yes,2018-03-18
ACC102658,Account_2658,Revenue,Fixed Assets,No,2018-11-22
ACC102659,Account_2659,Revenue,Accounts Payable,No,2016-06-11
ACC102660,Account_2660,Equity,Accounts Receivable,Yes,2022-06-14
ACC102661,Account_2661,Liability,Cash,Yes,2017-03-19
ACC102662,Account_2662,Expense,Accounts Receivable,Yes,2019-02-24
ACC102663,Account_2663,Expense,Cash,Yes,2022-11-21
ACC102664,Account_2664,Asset,COGS,Yes,2017-09-27
ACC102665,Account_2665,Asset,Service Revenue,Yes,2019-07-02
ACC102666,Account_2666,Asset,Accounts Receivable,Yes,2017-04-09
ACC102667,Account_2667,Revenue,COGS,Yes,2015-07-06
ACC102668,Account_2668,Expense,Cash,Yes,2021-01-23
ACC102669,Account_2669,Liability,Service Revenue,No,2015-04-13
ACC102670,Account_2670,Asset,Accounts Receivable,Yes,2016-07-04
ACC102671,Account_2671,Revenue,Sales Revenue,Yes,2016-06-11
ACC102672,Account_2672,Equity,Owner Equity,Yes,2020-08-22
ACC102673,Account_2673,Liability,Sales Revenue,Yes,2022-10-31
ACC102674,Account_2674,Revenue,Accounts Receivable,Yes,2020-10-06
ACC102675,Account_2675,Asset,Accounts Payable,No,2015-10-13
ACC102676,Account_2676,Liability,COGS,Yes,2015-10-18
ACC102677,Account_2677,Equity,Cash,Yes,2015-10-12
ACC102678,Account_2678,Expense,Sales Revenue,Yes,2016-10-12
ACC102679,Account_2679,Liability,Cash,Yes,2018-02-20
ACC102680,Account_2680,Revenue,COGS,Yes,2016-12-14
ACC102681,Account_2681,Equity,Inventory,Yes,2017-12-22
ACC102682,Account_2682,Expense,Inventory,Yes,2021-07-13
ACC102683,Account_2683,Liability,Service Revenue,Yes,2022-03-25
ACC102684,Account_2684,Revenue,Owner Equity,Yes,2016-07-29
ACC102685,Account_2685,Revenue,Service Revenue,No,2017-12-06
ACC102686,Account_2686,Liability,Accounts Receivable,Yes,2016-12-28
ACC102687,Account_2687,Liability,Inventory,Yes,2022-04-28
ACC102688,Account_2688,Revenue,Sales Revenue,Yes,2017-01-23
ACC102689,Account_2689,Asset,Inventory,Yes,2017-05-31
ACC102690,Account_2690,Equity,Fixed Assets,Yes,2021-04-12
ACC102691,Account_2691,Equity,Long-Term Debt,Yes,2018-05-19
ACC102692,Account_2692,Liability,Service Revenue,Yes,2020-12-15
ACC102693,Account_2693,Revenue,Fixed Assets,Yes,2015-09-06
ACC102694,Account_2694,Revenue,Long-Term Debt,Yes,2015-08-25
ACC102695,Account_2695,Revenue,Service Revenue,Yes,2017-08-02
ACC102696,Account_2696,Equity,Inventory,Yes,2019-08-21
ACC102697,Account_2697,Revenue,Long-Term Debt,Yes,2020-08-06
ACC102698,Account_2698,Asset,Inventory,Yes,2017-11-26
ACC102699,Account_2699,Revenue,Owner Equity,Yes,2015-06-22
ACC102700,Account_2700,Equity,Inventory,Yes,2015-11-27
ACC102701,Account_2701,Expense,Cash,Yes,2022-08-01
ACC102702,Account_2702,Expense,COGS,Yes,2015-08-20
ACC102703,Account_2703,Liability,Cash,Yes,2016-08-09
ACC102704,Account_2704,Revenue,COGS,No,2022-06-17
ACC102705,Account_2705,Asset,Service Revenue,Yes,2021-06-05
ACC102706,Account_2706,Asset,Owner Equity,Yes,2022-12-31
ACC102707,Account_2707,Revenue,Accounts Payable,Yes,2022-02-02
ACC102708,Account_2708,Expense,Inventory,Yes,2020-02-25
ACC102709,Account_2709,Revenue,Owner Equity,Yes,2020-02-22
ACC102710,Account_2710,Asset,Sales Revenue,Yes,2017-11-24
ACC102711,Account_2711,Revenue,Cash,No,2018-03-12
ACC102712,Account_2712,Revenue,Service Revenue,Yes,2015-10-13
ACC102713,Account_2713,Equity,Long-Term Debt,Yes,2023-03-19
ACC102714,Account_2714,Expense,Operating Expense,Yes,2018-01-18
ACC102715,Account_2715,Revenue,COGS,Yes,2018-01-10
ACC102716,Account_2716,Expense,Accounts Payable,Yes,2021-08-18
ACC102717,Account_2717,Revenue,Operating Expense,Yes,2018-07-01
ACC102718,Account_2718,Expense,Accounts Receivable,Yes,2022-02-09
ACC102719,Account_2719,Asset,Accounts Payable,Yes,2017-02-28
ACC102720,Account_2720,Revenue,Inventory,Yes,2016-03-12
ACC102721,Account_2721,Liability,COGS,Yes,2015-05-08
ACC102722,Account_2722,Equity,Operating Expense,Yes,2015-01-06
ACC102723,Account_2723,Revenue,Accounts Receivable,Yes,2021-08-01
ACC102724,Account_2724,Revenue,Cash,Yes,2017-05-13
ACC102725,Account_2725,Equity,Long-Term Debt,Yes,2018-09-27
ACC102726,Account_2726,Expense,Cash,Yes,2017-08-04
ACC102727,Account_2727,Equity,Fixed Assets,Yes,2023-02-19
ACC102728,Account_2728,Equity,Accounts Payable,Yes,2019-01-21
ACC102729,Account_2729,Equity,Service Revenue,Yes,2016-06-15
ACC102730,Account_2730,Expense,Sales Revenue,Yes,2021-08-23
ACC102731,Account_2731,Revenue,Sales Revenue,Yes,2018-12-19
ACC102732,Account_2732,Revenue,Long-Term Debt,Yes,2017-09-23
ACC102733,Account_2733,Asset,Sales Revenue,Yes,2022-03-13
ACC102734,Account_2734,Revenue,Fixed Assets,No,2020-04-13
ACC102735,Account_2735,Liability,Accounts Receivable,Yes,2017-11-20
ACC102736,Account_2736,Equity,COGS,Yes,2021-07-07
ACC102737,Account_2737,Revenue,Operating Expense,Yes,2020-08-21
ACC102738,Account_2738,Equity,Accounts Payable,Yes,2021-12-23
ACC102739,Account_2739,Equity,Sales Revenue,Yes,2015-11-28
ACC102740,Account_2740,Revenue,Fixed Assets,Yes,2022-07-11
ACC102741,Account_2741,Asset,Fixed Assets,Yes,2019-08-19
ACC102742,Account_2742,Equity,Service Revenue,Yes,2015-06-22
ACC102743,Account_2743,Equity,Service Revenue,Yes,2021-05-18
ACC102744,Account_2744,Liability,Operating Expense,Yes,2016-04-19
ACC102745,Account_2745,Expense,Fixed Assets,Yes,2017-02-14
ACC102746,Account_2746,Asset,Operating Expense,Yes,2017-11-17
ACC102747,Account_2747,Equity,Accounts Payable,Yes,2022-09-04
ACC102748,Account_2748,Equity,Service Revenue,Yes,2015-06-08
ACC102749,Account_2749,Expense,Cash,Yes,2017-09-12
ACC102750,Account_2750,Revenue,COGS,Yes,2023-02-18
ACC102751,Account_2751,Expense,Operating Expense,Yes,2019-04-05
ACC102752,Account_2752,Liability,Long-Term Debt,Yes,2017-01-16
ACC102753,Account_2753,Liability,Inventory,No,2018-04-08
ACC102754,Account_2754,Liability,Sales Revenue,Yes,2020-08-31
ACC102755,Account_2755,Equity,Operating Expense,Yes,2016-05-07
ACC102756,Account_2756,Equity,Accounts Payable,Yes,2022-11-11
ACC102757,Account_2757,Liability,Accounts Payable,No,2015-09-09
ACC102758,Account_2758,Asset,Long-Term Debt,No,2015-08-31
ACC102759,Account_2759,Asset,Long-Term Debt,Yes,2018-06-11
ACC102760,Account_2760,Equity,Sales Revenue,Yes,2018-04-06
ACC102761,Account_2761,Equity,Accounts Receivable,Yes,2021-02-24
ACC102762,Account_2762,Revenue,Service Revenue,Yes,2015-01-26
ACC102763,Account_2763,Expense,Service Revenue,Yes,2016-07-19
ACC102764,Account_2764,Equity,Inventory,Yes,2017-05-17
ACC102765,Account_2765,Expense,Service Revenue,Yes,2021-12-19
ACC102766,Account_2766,Expense,Sales Revenue,Yes,2016-01-27
ACC102767,Account_2767,Equity,Accounts Receivable,Yes,2015-01-20
ACC102768,Account_2768,Asset,Cash,Yes,2023-01-06
ACC102769,Account_2769,Revenue,Long-Term Debt,No,2015-03-17
ACC102770,Account_2770,Asset,Sales Revenue,Yes,2015-12-07
ACC102771,Account_2771,Liability,Long-Term Debt,Yes,2022-06-02
ACC102772,Account_2772,Liability,Fixed Assets,No,2017-04-08
ACC102773,Account_2773,Equity,Accounts Receivable,Yes,2021-05-06
ACC102774,Account_2774,Asset,Accounts Receivable,Yes,2017-09-23
ACC102775,Account_2775,Expense,Long-Term Debt,Yes,2023-02-01
ACC102776,Account_2776,Expense,Service Revenue,Yes,2021-10-07
ACC102777,Account_2777,Liability,Fixed Assets,Yes,2016-08-02
ACC102778,Account_2778,Equity,Inventory,Yes,2017-10-29
ACC102779,Account_2779,Asset,Accounts Receivable,Yes,2021-06-30
ACC102780,Account_2780,Liability,Operating Expense,Yes,2020-07-31
ACC102781,Account_2781,Expense,Service Revenue,Yes,2017-11-25
ACC102782,Account_2782,Asset,Accounts Receivable,Yes,2017-05-08
ACC102783,Account_2783,Revenue,Fixed Assets,No,2015-11-25
ACC102784,Account_2784,Asset,Sales Revenue,Yes,2016-01-21
ACC102785,Account_2785,Asset,Cash,Yes,2017-12-12
ACC102786,Account_2786,Liability,Cash,Yes,2017-05-25
ACC102787,Account_2787,Asset,Owner Equity,No,2018-03-21
ACC102788,Account_2788,Liability,Long-Term Debt,Yes,2018-04-16
ACC102789,Account_2789,Liability,Fixed Assets,Yes,2016-09-04
ACC102790,Account_2790,Revenue,Long-Term Debt,Yes,2023-03-08
ACC102791,Account_2791,Expense,Service Revenue,Yes,2015-10-18
ACC102792,Account_2792,Expense,Operating Expense,No,2017-01-18
ACC102793,Account_2793,Expense,Accounts Receivable,Yes,2021-08-10
ACC102794,Account_2794,Equity,COGS,Yes,2017-12-21
ACC102795,Account_2795,Expense,Sales Revenue,No,2017-08-15
ACC102796,Account_2796,Asset,Long-Term Debt,Yes,2016-12-31
ACC102797,Account_2797,Expense,Sales Revenue,Yes,2015-07-14
ACC102798,Account_2798,Liability,Operating Expense,Yes,2022-08-28
ACC102799,Account_2799,Liability,Owner Equity,Yes,2021-05-08
ACC102800,Account_2800,Equity,Service Revenue,No,2017-12-08
ACC102801,Account_2801,Revenue,Operating Expense,No,2021-02-03
ACC102802,Account_2802,Liability,Accounts Payable,Yes,2019-02-07
ACC102803,Account_2803,Equity,Fixed Assets,Yes,2019-12-03
ACC102804,Account_2804,Revenue,Cash,Yes,2017-07-20
ACC102805,Account_2805,Equity,Inventory,Yes,2020-12-30
ACC102806,Account_2806,Asset,Cash,Yes,2022-03-26
ACC102807,Account_2807,Liability,Operating Expense,Yes,2020-04-03
ACC102808,Account_2808,Expense,Accounts Receivable,Yes,2015-08-25
ACC102809,Account_2809,Revenue,Operating Expense,Yes,2022-11-18
ACC102810,Account_2810,Revenue,Fixed Assets,Yes,2017-06-02
ACC102811,Account_2811,Revenue,Accounts Payable,Yes,2018-02-23
ACC102812,Account_2812,Expense,Sales Revenue,Yes,2018-02-11
ACC102813,Account_2813,Liability,Service Revenue,Yes,2017-07-18
ACC102814,Account_2814,Equity,Owner Equity,Yes,2016-03-17
ACC102815,Account_2815,Asset,Operating Expense,Yes,2019-11-07
ACC102816,Account_2816,Asset,Sales Revenue,No,2016-08-13
ACC102817,Account_2817,Equity,Long-Term Debt,Yes,2021-05-06
ACC102818,Account_2818,Asset,Cash,Yes,2021-01-17
ACC102819,Account_2819,Expense,Service Revenue,Yes,2022-08-08
ACC102820,Account_2820,Equity,COGS,Yes,2022-09-20
ACC102821,Account_2821,Revenue,Operating Expense,Yes,2020-09-08
ACC102822,Account_2822,Expense,Long-Term Debt,Yes,2023-02-22
ACC102823,Account_2823,Asset,Service Revenue,Yes,2019-01-18
ACC102824,Account_2824,Revenue,Accounts Receivable,Yes,2020-10-27
ACC102825,Account_2825,Revenue,Long-Term Debt,No,2022-07-05
ACC102826,Account_2826,Liability,Service Revenue,Yes,2017-02-20
ACC102827,Account_2827,Asset,Accounts Receivable,Yes,2021-03-25
ACC102828,Account_2828,Asset,Accounts Receivable,Yes,2016-06-21
ACC102829,Account_2829,Revenue,Operating Expense,Yes,2020-04-14
ACC102830,Account_2830,Expense,Accounts Payable,Yes,2019-05-17
ACC102831,Account_2831,Liability,Accounts Payable,Yes,2015-07-29
ACC102832,Account_2832,Equity,Service Revenue,Yes,2015-12-14
ACC102833,Account_2833,Revenue,Cash,Yes,2020-01-24
ACC102834,Account_2834,Revenue,Owner Equity,Yes,2015-03-07
ACC102835,Account_2835,Revenue,Accounts Payable,Yes,2017-08-01
ACC102836,Account_2836,Asset,Accounts Receivable,Yes,2022-05-18
ACC102837,Account_2837,Expense,Service Revenue,No,2015-05-03
ACC102838,Account_2838,Expense,COGS,Yes,2018-05-21
ACC102839,Account_2839,Liability,Operating Expense,Yes,2017-11-06
ACC102840,Account_2840,Expense,Cash,Yes,2017-09-28
ACC102841,Account_2841,Expense,Accounts Payable,Yes,2018-06-26
ACC102842,Account_2842,Asset,Inventory,No,2017-08-02
ACC102843,Account_2843,Asset,Owner Equity,Yes,2016-09-16
ACC102844,Account_2844,Expense,Accounts Payable,Yes,2017-10-10
ACC102845,Account_2845,Liability,Cash,Yes,2015-02-11
ACC102846,Account_2846,Revenue,Long-Term Debt,Yes,2021-10-17
ACC102847,Account_2847,Liability,COGS,Yes,2021-01-11
ACC102848,Account_2848,Asset,Fixed Assets,Yes,2019-04-07
ACC102849,Account_2849,Revenue,Sales Revenue,Yes,2015-10-13
ACC102850,Account_2850,Revenue,Service Revenue,Yes,2015-07-15
ACC102851,Account_2851,Expense,Service Revenue,Yes,2021-01-07
ACC102852,Account_2852,Equity,Fixed Assets,Yes,2015-06-21
ACC102853,Account_2853,Asset,Sales Revenue,Yes,2018-08-14
ACC102854,Account_2854,Equity,Owner Equity,Yes,2020-04-04
ACC102855,Account_2855,Asset,Sales Revenue,Yes,2019-09-07
ACC102856,Account_2856,Revenue,Fixed Assets,Yes,2019-02-07
ACC102857,Account_2857,Asset,Accounts Receivable,Yes,2020-04-06
ACC102858,Account_2858,Revenue,Cash,Yes,2016-05-13
ACC102859,Account_2859,Equity,Sales Revenue,Yes,2019-06-28
ACC102860,Account_2860,Liability,COGS,Yes,2021-05-14
ACC102861,Account_2861,Equity,Inventory,No,2017-07-13
ACC102862,Account_2862,Revenue,Sales Revenue,Yes,2017-11-06
ACC102863,Account_2863,Liability,Accounts Payable,Yes,2019-08-14
ACC102864,Account_2864,Expense,Sales Revenue,Yes,2015-05-08
ACC102865,Account_2865,Equity,COGS,Yes,2017-11-05
ACC102866,Account_2866,Liability,Inventory,Yes,2020-01-05
ACC102867,Account_2867,Expense,Long-Term Debt,Yes,2018-12-23
ACC102868,Account_2868,Expense,Operating Expense,Yes,2018-08-01
ACC102869,Account_2869,Expense,Service Revenue,Yes,2015-08-07
ACC102870,Account_2870,Equity,Service Revenue,Yes,2017-09-24
ACC102871,Account_2871,Asset,Long-Term Debt,Yes,2019-08-25
ACC102872,Account_2872,Liability,Service Revenue,Yes,2022-07-22
ACC102873,Account_2873,Expense,Cash,No,2016-06-14
ACC102874,Account_2874,Revenue,COGS,No,2015-06-29
ACC102875,Account_2875,Equity,Inventory,No,2022-01-02
ACC102876,Account_2876,Asset,COGS,No,2015-01-18
ACC102877,Account_2877,Equity,Service Revenue,Yes,2021-10-14
ACC102878,Account_2878,Asset,Long-Term Debt,Yes,2021-07-26
ACC102879,Account_2879,Expense,Inventory,Yes,2020-11-02
ACC102880,Account_2880,Liability,Cash,Yes,2016-06-27
ACC102881,Account_2881,Asset,COGS,No,2015-12-04
ACC102882,Account_2882,Expense,Accounts Receivable,Yes,2022-01-30
ACC102883,Account_2883,Revenue,Owner Equity,Yes,2022-04-26
ACC102884,Account_2884,Liability,COGS,No,2022-02-12
ACC102885,Account_2885,Expense,Inventory,Yes,2022-07-14
ACC102886,Account_2886,Asset,Cash,No,2022-04-04
ACC102887,Account_2887,Asset,Operating Expense,Yes,2021-11-21
ACC102888,Account_2888,Equity,Accounts Payable,Yes,2023-01-03
ACC102889,Account_2889,Equity,Cash,Yes,2023-02-01
ACC102890,Account_2890,Equity,Operating Expense,Yes,2017-11-05
ACC102891,Account_2891,Asset,Long-Term Debt,Yes,2016-03-19
ACC102892,Account_2892,Expense,Accounts Receivable,Yes,2021-08-26
ACC102893,Account_2893,Equity,Fixed Assets,Yes,2019-06-11
ACC102894,Account_2894,Equity,Operating Expense,Yes,2018-02-06
ACC102895,Account_2895,Equity,Inventory,Yes,2021-02-18
ACC102896,Account_2896,Expense,Cash,Yes,2020-01-16
ACC102897,Account_2897,Asset,Sales Revenue,Yes,2023-01-07
ACC102898,Account_2898,Equity,Sales Revenue,Yes,2016-08-25
ACC102899,Account_2899,Asset,Operating Expense,No,2016-12-28
ACC102900,Account_2900,Liability,Inventory,Yes,2017-02-03
ACC102901,Account_2901,Expense,Accounts Receivable,Yes,2018-06-22
ACC102902,Account_2902,Expense,Long-Term Debt,Yes,2016-06-14
ACC102903,Account_2903,Revenue,Sales Revenue,Yes,2015-03-02
ACC102904,Account_2904,Expense,Sales Revenue,Yes,2016-07-18
ACC102905,Account_2905,Asset,Inventory,Yes,2016-07-15
ACC102906,Account_2906,Equity,Sales Revenue,Yes,2020-07-19
ACC102907,Account_2907,Revenue,Long-Term Debt,Yes,2022-01-20
